448700068,448700068,http://www.theatlantic.com/business/archive/2013/09/the-10-stealth-economic-trends-that-rule-the-world-today/280107/
394243940,394243940,https://medium.com/war-is-boring/51fa276a7983
524200492,524200492,http://qz.com/167267/hannibal-lecter-isnt-a-psychopath-but-you-might-be/
382105973,382105973,http://www.wired.com/opinion/2013/06/aarons-law-is-finally-here/
460779224,460779224,http://arstechnica.com/security/2013/10/youre-infected-if-you-want-to-see-your-data-again-pay-us-300-in-bitcoins/
449736910,449736910,http://www.cato.org/blog/online-washington-monument-syndrome
448182623,448182623,http://www.emanueleminotto.it/how-to-write-a-crawler
514284410,513921956,http://www.nytimes.com/2014/01/02/us/loan-monitor-is-accused-of-ruthless-tactics-on-student-debt.html?hp
425057470,425008153,"http://www.theonion.com/articles/let-me-explain-why-miley-cyrus-vma-performance-was,33632/?utm_source=Twitter&utm_medium=SocialMarketing&utm_campaign=Default%3A1%3ADefault"
469494445,469494445,http://www.forbes.com/sites/danbigman/2013/10/30/how-general-motors-was-really-saved-the-untold-true-story-of-the-most-important-bankruptcy-in-u-s-history/
498932201,498932201,http://www.nature.com/news/simulations-back-up-theory-that-universe-is-a-hologram-1.14328
439086446,439086446,http://kottke.org/13/09/temperature-chart-for-the-last-11000-years
312251489,312251489,http://www.propublica.org/article/everything-we-know-about-what-data-brokers-know-about-you
422742074,422742074,http://www.bostonglobe.com/lifestyle/style/2013/08/22/some-somerville-worry-become-too-hip-for-its-own-good/Ibas2h5Q5p9MTl82qQ2OwK/story.html
413303230,413303230,http://edition.cnn.com/2013/08/08/health/gupta-changed-mind-marijuana/
323929617,323929617,http://mentalfloss.com/article/49676/what-internet-looked-1995
434475569,434475569,http://www.fool.com/investing/general/2013/09/09/the-25-smartest-things-jeff-bezos-has-ever-said.aspx
533124911,532112740,http://mobile.nytimes.com/2014/01/26/world/middleeast/holocaust-told-in-one-word-6-million-times.html?smid=fb-nytimes&WT.z_sma=WO_HTI_20140127&bicmp=AD&bicmlukp=WT.mc_id&bicmst=1388552400000&bicmet=1420088400000&referrer=
313582574,313582574,http://thetwitcleaner.com/blog/goodbye
535399793,535399793,http://flowingdata.com/2014/01/30/history-through-the-presidents-words/
524225134,524225134,http://blog.samaltman.com/super-successful-companies
314542831,314542831,http://successfulsoftware.net/2013/03/11/the-1-percent-fallacy/
413391431,413391431,http://www.joyent.com/blog/introducing-kartlytics-mario-kart-64-analytics
439008569,439008569,http://nodeschool.io/
505563809,505563809,https://medium.com/p/a5e5f4e9132f
430917724,430917754,http://www.fastcoexist.com/3016530/4-ways-that-quantum-technology-could-transform-health-care?partner=rss
23032578,23032578,http://www.lynnetruss.com/pages/content/index.asp?PageID=8
509425368,509067621,http://www.nytimes.com/2013/12/25/technology/as-new-services-track-habits-the-e-books-are-reading-you.html?hp&_r=1&
381011928,375354397,http://startupguide.com/world/the-world-is-actually-getting-better/?utm_source=StartupDigest+Reading+List+%28best+articles+on+startup+life%29+%5BStartup+Digest%5D&utm_campaign=22e425d816-StartupDigest_Reading_List_May&utm_medium=email&utm_term=0_62dc6ea1a0-22e425d816-247039413
465167384,465167384,http://www.theatlantic.com/magazine/archive/2013/11/innovations-list/309536/
516179102,516179102,http://blog.emacsen.net/blog/2014/01/04/why-the-world-needs-openstreetmap/
381011921,361334591,http://www.debuggex.com/blog/2013/why-the-hell-am-i-building-a-product-with-a-tiny-market/?utm_source=StartupDigest+Reading+List+%28best+articles+on+startup+life%29+%5BStartup+Digest%5D&utm_campaign=22e425d816-StartupDigest_Reading_List_May&utm_medium=email&utm_term=0_62dc6ea1a0-22e425d816-247039413
428384862,428384862,http://davegooden.com/2013/08/our-story-10-years-of-bootstrapping/
539207642,539207642,http://www.washingtonpost.com/news/opinions/wp/2014/02/04/scenes-from-a-militarized-america-iowa-family-terrorized/
494692037,494692037,http://www.newyorker.com/online/blogs/currency/2013/12/the-real-reason-for-pensions.html
477857892,477857892,http://www.theatlantic.com/education/archive/2013/11/how-getting-in-to-college-became-such-a-long-frenzied-competitive-process/281336/
435158139,435158139,http://www.quora.com/Inflation/Are-PayPal-Dwolla-M-Pesa-and-Bitcoin-responsible-for-inflation
157138835,295142016,http://www.slate.com/articles/business/the_dismal_science/1998/08/babysitting_the_economy.2.html
237923192,237923192,http://www.wired.com/threatlevel/2012/10/megaupload-mega/
446769860,446769860,http://tomblomfield.com/post/62342949294/startup-series-part-3-you-make-what-you-measure
527942214,527942214,http://www.innovacion.cr/blog/dejemos-de-incubar-startups-en-costa-rica
423216082,423216082,https://medium.com/geek-empire/863d21d793a6
545882633,545882633,http://blogs.wsj.com/digits/2014/02/12/dennis-woodside-has-a-new-home-at-dropbox/
488587190,488587190,http://flowingdata.com/2013/11/26/the-baseline/
19370103,19370103,http://www.gutenberg.org/files/11505/11505-h/11505-h.htm#THE_FALLACY_OF_SUCCESS
313754666,313754666,http://www.sachingupta.co/2012/11/an-open-letter-to-iit-graduates.html
528722176,528722176,http://www.theatlantic.com/technology/archive/2014/01/us-court-bloggers-are-journalists/283225/
409024220,409024220,https://medium.com/boinkology-101/98e69aae5ea2
526560709,526560709,https://medium.com/ux-ux-human-interfaces/a0b0cd7173c
280250683,65736062,http://blogs.hbr.org/hmu/2011/02/demystifying-mentoring.html?utm_source=StartupDigest+Reading+List+%28best+articles+on+startup+life%29+%5BStartup+Digest%5D&utm_campaign=8ea8952ef1-StartupDigest_Reading_List_Jan11&utm_medium=email
453173783,452427344,http://www.nytimes.com/2013/10/06/business/mugged-by-a-mug-shot-online.html?pagewanted=1&_r=0
454723837,454680940,http://www.nytimes.com/2013/10/09/opinion/lets-build-a-more-secure-internet.html?ref=opinion
519520562,519486340,http://grantammons.me/bitcoin-litecoin-dogecoin-exploring-the-block-chain/?utm_source=hn&utm_medium=web&utm_campaign=hn&utm_reader=feedly
380535563,380535563,http://techcrunch.com/2013/06/18/no-sympathy-for-the-devil/
529240947,529240947,http://well.blogs.nytimes.com/2014/01/22/how-inactivity-changes-the-brain/
373891091,373891091,http://www.schneier.com/blog/archives/2013/06/a_really_good_a.html
418672672,418672672,http://qz.com/116075/warren-buffett-age-44-explains-the-futility-of-playing-the-market/
441252267,441252267,http://www.theatlantic.com/magazine/archive/2013/10/the-shock-of-the-new/309451/
534705053,534222843,http://blog.samaltman.com/technology-and-wealth-inequality?curator=MediaREDEF
425685367,425685367,http://matt.aimonetti.net/posts/2013/08/27/what-technology-should-my-startup-use/
187471101,187471101,http://arstechnica.com/tech-policy/2012/03/facebook-asserts-trademark-on-word-book-in-new-user-agreement/
537187990,537187990,http://kristof.blogs.nytimes.com/2014/02/01/an-open-letter-from-dylan-farrow/
434937746,434937746,http://www.theatlantic.com/education/archive/2013/09/your-annual-reminder-to-ignore-the-us-news-world-report-college-rankings/279103/
193320912,193320912,http://www.rwe.com/web/cms/de/107238/rwe/karriere/ihr-profil/studierende/praktikum/
535326318,535326318,http://www.northbynorthwestern.com/story/breaking-down-nu-footballs-petition-to-unionize/
422503225,422503225,http://www.quora.com/Tesla-Motors-Inc/Why-did-the-Tesla-Model-S-get-the-highest-safety-score-ever-from-the-NHTSA
425686328,425686328,http://www.quora.com/How-much-does-it-cost-to-test-drive-a-Tesla
526567540,526567540,http://www.the-digital-reader.com/2014/01/18/feedly-found-new-way-steal-page-views-publishers/#.UtxojGTnZQI
480997272,480597554,http://techcrunch.com/2013/11/14/trakinvest-is-a-fantasy-stock-trading-platform-that-can-lead-to-real-jobs/?ncid=tcdaily
417107497,417107497,http://www.fastcompany.com/3015616/the-shocking-stats-about-whos-really-starting-companies-in-america
543723012,543529970,http://feedproxy.google.com/~r/hacker-news-feed-50/~3/XWoEJC69quw/press_release_20140210.html
197859081,197859097,http://feedproxy.google.com/~r/greentechmedia-all-content/~3/5N4uhgRkP4E/
418648297,418648297,http://datagenetics.com/blog/august32013/index.html
390177588,390177588,http://roscidus.com/blog/blog/2013/06/20/replacing-python-round-2/
530510274,530510274,http://levels.io/100-to-0-things/
539286803,537127536,http://mobile.nytimes.com/2014/02/02/business/get-some-sleep-and-wake-up-the-gdp.html?smid=fb-nytimes&WT.z_sma=BU_GSS_20140204&bicmp=AD&bicmlukp=WT.mc_id&bicmst=1388552400000&bicmet=1420088400000&_r=0&referrer=
525838769,525838769,http://esft.com/how-startups-can-compete-with-big-company-perks/
457880120,457294174,http://techcrunch.com/2013/10/12/gillmor-gang-context-matters/?ncid=tcdaily
427030944,427030944,http://www.slideshare.net/zanelackey/attackdriven-defense
544950917,544502280,http://www.theguardian.com/film/2014/feb/11/lego-film-subversive-countercultural?CMP=ema_861
470472957,470472957,http://www.economist.com/news/middle-east-and-africa/21588942-new-study-reveals-how-somali-piracy-financed-more-sophisticated-you
543985746,543985746,http://motherboard.vice.com/blog/an-e-book-of-google-maps-directions-lets-you-literally-follow-jack-kerouac-on-the-road
529393072,529393072,http://kelloggsuperbowlreview.wordpress.com/2014/01/13/soda-stream-can-do-better/
527834443,527834443,http://nymag.com/daily/intelligencer/2014/01/what-oxfam-should-have-told-davos.html
311352200,311352200,http://www.geekwire.com/2013/kids-startup-hype/
188438702,188438702,http://work.caltech.edu/library/
470461631,470461631,http://www.economist.com/news/finance-and-economics/21588900-all-around-world-labour-losing-out-capital-labour-pains
407507664,407507664,http://www.altdevblogaday.com/2013/07/30/confessions-of-a-failed-indie-developer/
543702932,543702932,http://cryto.net/~joepie91/blog/2014/02/10/why-mtgox-is-full-of-shit/
415471666,415471666,http://www.ft.com/intl/cms/s/0/08bf184a-ff9c-11e2-b990-00144feab7de.html
488206257,488206257,http://www.mccormick.northwestern.edu/news/articles/2013/11/google-energy-chief-calls-for-new-industrial-revolution.html
528436060,528436060,http://blog.backblaze.com/2014/01/21/what-hard-drive-should-i-buy/
508944773,508944773,http://www.theatlantic.com/video/archive/2013/12/dinner-parties-are-confusing-emily-posts-1947-guide-to-table-manners/282639/
529418925,529418925,http://www.theatlantic.com/education/archive/2014/01/why-are-american-colleges-obsessed-with-leadership/283253/
423792839,423792839,http://thenextweb.com/insider/2013/08/24/web-ad-killer-adblock-launches-crowdfunding-initiative-to-finance-an-internet-ad-campaign/?
113472926,113472926,http://physics.ucsd.edu/do-the-math/2011/11/peak-oil-perspective/
499048958,499048958,http://blog.heapanalytics.com/our-pricing-model-was-broken-heres-how-we-fixed-it-2/
239182159,239182159,http://steveblank.com/2012/10/21/how-we-fight-cofounders-in-love-and-war/
430173850,430173850,http://mkendallabroad.blogspot.com/2013/09/ljubljana-bled-and-bohinj.html
412796681,412796681,https://medium.com/lgbt-equality/90526167cb52
441495356,441495356,http://pleasedontbuymybookonamazon.com/
415752568,415752568,http://www.almostpolished.com/blog/2013/7/2/a-less-riskier-path-to-entrepreneurship-in-software-development
532590057,532590057,http://lucumr.pocoo.org/2014/1/27/python-on-wheels/
526421082,526325999,http://techcrunch.com/2014/01/18/the-techno-militarization-of-america/?ncid=tcdaily
429259491,429259491,http://jimleff.blogspot.com/2011/06/how-i-outgrew-libertarianism.html
265721990,265721990,http://www.rollingstone.com/politics/blogs/taibblog/outrageous-hsbc-settlement-proves-the-drug-war-is-a-joke-20121213
538496952,538496952,http://insight.kellogg.northwestern.edu/article/will_work_for_stock_options
426622805,425701281,http://www.bloomberg.com/news/2013-08-27/why-walmart-will-never-pay-like-costco.html?utm_source=feedly
315119907,315119907,http://lifehacker.com/5989980/ive-been-using-evernote-all-wrong-heres-why-its-actually-amazing
480201836,479457248,http://techcrunch.com/2013/11/13/dropbox-hits-200-million-users-and-announces-new-products-for-businesses/?ncid=tcdaily
453373464,453373464,http://flowingdata.com/2013/10/07/real-time-media-consumption/
443788305,443788305,https://medium.com/by-the-numbers/978457e3d1d7
428706933,428706933,http://pastebin.com/L69iMWGn
48273295,48273295,http://www.newyorker.com/reporting/2010/10/04/101004fa_fact_gladwell
478347772,478347772,http://what-if.xkcd.com/71/
523486140,523486140,http://joshsymonds.com/blog/2014/01/14/rails-consulting-for-fun-and-profit/
522261758,522261758,http://www.theatlantic.com/education/archive/2014/01/stem-needs-a-new-letter/282973/
419839021,419839021,http://burakkanber.com/blog/why-im-learning-morse-code/
530445260,530445260,http://pando.com/2014/01/23/the-techtopus-how-silicon-valleys-most-celebrated-ceos-conspired-to-drive-down-100000-tech-engineers-wages/
424796389,424796389,http://io9.com/the-greatest-mystery-of-the-inca-empire-was-its-strange-1198541254
442128139,442128139,https://training.kalzumeus.com/newsletters/archive/validating_product_ideas
525470016,524041896,http://m.huffpost.com/us/entry/4597710?utm_hp_ref=fb&src=sp&comm_ref=false
435710860,435710860,http://www.1871.com/2013/09/an-evening-with-the-experts-on-data-consumers/
437893488,437893488,http://torrentfreak.com/netflix-uses-pirate-sites-to-determine-what-shows-to-buy-130914/
495145943,495145943,https://medium.com/futures-exchange/f133bcff9739
499870407,499870407,https://medium.com/de-cultura/9f4378b07fab
379492597,379492597,http://camdavidsonpilon.github.io/Probabilistic-Programming-and-Bayesian-Methods-for-Hackers/
541811370,541811370,http://www.washingtonpost.com/blogs/worldviews/wp/2014/02/07/yes-kazakhstan-should-change-its-name-this-map-shows-why/
499739218,499739218,https://medium.com/matter/70c3d64ff221
451870632,451718839,http://www.nytimes.com/2013/10/06/magazine/and-then-steve-said-let-there-be-an-iphone.html?_r=3&
529176658,529176658,http://www.ft.com/intl/cms/s/2/9a0dd336-7d0a-11e3-a579-00144feabdc0.html
511722060,511722060,http://www.avc.com/a_vc/2013/12/girls-who-code.html
466692143,466211039,http://www.theguardian.com/technology/2013/oct/25/filesharing-site-anti-piracy-honeypot-uploadertalk-user-data?CMP=ema_632&et_cid=53911&et_rid=steve@stephen-turner.net&Linkid=http%3a%2f%2fwww.theguardian.com%2ftechnology%2f2013%2foct%2f25%2ffilesharing-site-anti-piracy-honeypot-uploadertalk-user-data
222367579,222367579,http://lifehacker.com/5943317/sleeping-in-on-the-weekend-will-not-help-you-catch-up
506038086,506038099,http://www.washingtonpost.com/opinions/heartwarming-causes-are-nice-but-lets-give-to-charity-with-our-heads/2013/12/19/43469ae0-6731-11e3-a0b9-249bbb34602c_story.html?tid=pm_opinions_pop
501055072,500773428,http://www.nytimes.com/2013/12/15/fashion/before-the-web-hearts-grew-silent.html?ref=fashion&_r=0
313633203,313633203,http://zanytomato.tumblr.com/post/44978912674/on-being-a-girl-in-computer-science-a-confession
528474500,528474500,http://www.vice.com/read/the-terrible-legacy-of-friends
441411678,441411678,http://blog.quoteroller.com/2013/09/19/uncomfortable-conversations-about-money/
412753252,412753252,http://www.theatlantic.com/health/archive/2013/08/how-sleep-deprivation-makes-us-want-to-eat-fat/278447/
403676877,403676877,http://www.loweringthebar.net/2013/07/guess-whose-email-the-nsa-cant-read.html
534821400,534223435,http://techcrunch.com/2014/01/28/2014-state-of-the-union-stream/?ncid=tcdaily
414042154,414042154,http://www.theatlantic.com/international/archive/2013/08/the-strange-sexual-quirk-of-filipino-seafarers/278285/
508026147,508026147,http://www.bloomberg.com/news/2013-12-23/secret-handshakes-greet-frat-brothers-on-wall-street.html
540326910,540326910,http://sivers.org/game
532392741,532112855,http://techcrunch.com/2014/01/25/2014-the-year-data-becomes-a-companys-secret-weapon/?ncid=tcdaily
300395948,300395948,http://cemerick.com/2013/02/15/100-time/
422053846,422053846,https://medium.com/the-ingredients-2/63a85f7b2127
448948744,448948744,http://www.salon.com/2013/09/30/one_meteorologist_explains_why_he_wont_fly_again/
495482264,495482264,http://techcrunch.com/2013/12/05/google-backed-anti-patent-troll-bill-passes-the-house/
423735582,423735582,http://charliecurran.com/you-have-to-beat-the-man-to-be-the-man/
487312004,487312004,http://gendal.wordpress.com/2013/11/24/a-simple-explanation-of-how-money-moves-around-the-banking-system/
469661788,469661788,http://dailynorthwestern.com/2013/10/29/top-stories/an-invisible-minority-the-low-income-experience-at-northwestern/
400917485,400917485,http://www.kimeshan.com/2013/07/11/cheap-safe-and-friendly-countries/
418405133,418405133,https://gocardless.com/blog/building-a-large-angular-application/
306280227,306280227,http://techcrunch.com/2013/02/25/yc-backed-semantics3-is-a-massive-consumer-products-database-to-rule-them-all/
457283304,456897312,http://techcrunch.com/2013/10/11/marc-andreessen-series-a-investments-are-still-the-bread-and-butter-of-a16z/?ncid=tcdaily
230447703,230447703,http://io9.com/5947852/this-is-a-hexaflexagon-its-about-to-blow-your-mind
426582071,426582071,http://www.marketplace.org/topics/wealth-poverty/what-did-tech-ceo-say-worker-he-wanted-automate#.Uh6EtAC_2Bw.facebook
466323779,466323779,http://www.theatlantic.com/health/archive/2013/10/if-your-heart-stopped-tonight/280819/
440926951,440926951,http://blog.8thlight.com/kevin-liddle/2013/09/18/a-case-against-cucumber.html
535456038,535456038,http://www.washingtonpost.com/blogs/worldviews/wp/2014/01/30/9-questions-about-ukraine-you-were-too-embarrassed-to-ask/
526387308,526387308,http://techcrunch.com/2014/01/18/why-silicon-valley-cant-find-europe/
427576121,427576121,https://medium.com/surveillance-state/ca083a5b6b7d
424223926,424223926,http://civilstat.com/?p=1416
538044412,537917487,http://www.nytimes.com/2014/02/03/business/the-middle-class-is-steadily-eroding-just-ask-the-business-world.html?_r=0
490665522,490665522,http://m.us.wsj.com/articles/SB10001424127887324139404579017113415486176?mg=reno64-wsj
545700017,545700017,http://techcrunch.com/2014/02/12/rise/
444583352,444583352,http://peak5390.wordpress.com/2013/09/22/how-ipython-notebook-and-github-have-changed-the-way-i-teach-python/
277832049,277832049,http://www.quora.com/Facebook-1/What-are-all-the-inputs-variables-that-factor-into-calculating-Facebooks-Edgerank
425574673,425574673,http://www.toptal.com/data-science/algorithmic-trading-a-practical-tale-for-engineers
529392968,518753497,http://insight.kellogg.northwestern.edu/article/making_the_grade/?utm_source=InsightEmail&utm_medium=email&utm_content=insight_article2&utm_campaign=Insight-2014-01
535399494,535399494,http://www.businessweek.com/articles/2014-01-30/facebook-turns-10-the-mark-zuckerberg-interview#p3
424916730,424434723,http://techcrunch.com/2013/08/25/the-end-or-the-beginning-of-microsoft/?ncid=tcdaily
531744392,531744392,http://arstechnica.com/business/2014/01/bewifi-lets-you-steal-your-neighbors-bandwidth-when-theyre-not-using-it/
469880297,469880297,http://www.edn.com/electronics-blogs/led-insights/4423570/That-60W-equivalent-LED--What-you-don-t-know--and-what-no-one-will-tell-you-
434402448,434402448,http://priceonomics.com/the-science-of-snobbery/
319553354,319553354,https://www.djangoproject.com/weblog/2013/mar/19/goodbye-malcolm/
